PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36514789","Novel engineered chimeric engulfment receptors trigger T cell effector functions against SIV-infected CD4+ T cells","Corey D, Haeseleer F, Hou J, Corey L.","Mol Ther Methods Clin Dev. 2022 Nov 15;28:1-10. doi: 10.1016/j.omtm.2022.11.004. eCollection 2023 Mar 9.","Corey D","Mol Ther Methods Clin Dev","2022","2022/12/14","PMC9720250","","10.1016/j.omtm.2022.11.004"
