PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
35939566,Improved efficiency for cross-arm comparisons via platform designs,"Huang TJ, Luedtke A; AMP INVESTIGATOR GROUP.",Biostatistics. 2022 Aug 8:kxac030. doi: 10.1093/biostatistics/kxac030. Online ahead of print.,Huang TJ,Biostatistics,2022,8/8/2022,,,10.1093/biostatistics/kxac030
